苏州,华丽家族太湖汇景三期,吴中,153万,16277/平米,3室2厅,94平米,低楼层/共18层,平层/毛坯,2021-03-11,华丽家族太湖汇景三期 3室2厅 南
苏州,新狮新苑东区,高新,153万,23821/平米,2室1厅,64.23平米,中楼层/共6层,平层/精装,2019-12-24,满五年且唯一，刚刚降价，只卖一周，新区公园旁
苏州,万科未来之城,昆山,178万,17116/平米,3室1厅,104平米,低楼层/共32层,平层/精装,2020-12-06,万科104平三房两卫精装带大走廊，带车位车库
苏州,红鼎湾花园,相城,205万,23034/平米,3室2厅,89平米,高楼层/共18层,平层/精装,2021-03-07,通透边户，满5年，精装房，中高层，采光好，有车位
苏州,国际服装城B区,相城,210万,15672/平米,3室2厅,134平米,低楼层/共18层,平层/精装,2021-03-17,急售， 地铁二号线徐图港站，精装大三房，看房方便
苏州,太湖美山庄,吴中,430万,12428/平米,4室2厅,346平米,独栋/共2层,复式/毛坯,2019-12-03,太湖边 纯别墅区 真山真水 空气清晰 度假养老别墅
苏州,越湖家天下,吴中,238万,27547/平米,2室2厅,86.4平米,高楼层/共6层,平层/精装,2021-03-01,家天下精装多层洋房，满五唯一，带车库，随时看房
苏州,姑香苑,姑苏,219.9万,23931/平米,3室2厅,91.89平米,低楼层/共6层,平层/简装,2020-10-14,姑香苑 中间楼层 全明户型户型正气使用面积大带大独库
苏州,宝祥苑,姑苏,123万,18979/平米,2室1厅,64.81平米,中楼层/共30层,平层/简装,2021-03-22,宝祥苑 自住装修两房 拎包入住 生活便利 配套齐全
苏州,中航城,昆山,280万,21539/平米,3室2厅,130平米,中楼层/共11层,错层/精装,2021-03-20,中航城 3室2厅 南
苏州,绿地21城A区,昆山,350万,20959/平米,4室2厅,167平米,下叠别墅/共4层,复式/毛坯,2021-03-16,绿地A区，一叠二别墅，门前开阔，全新毛坯
苏州,水岸家园,姑苏,265万,27553/平米,3室1厅,96.18平米,高楼层/共22层,平层/简装,2021-01-10,勤惜旁 小三房 满五年 高层 采光好 诚意出售
苏州,华宇锦绣花城,相城,198.5万,18727/平米,3室2厅,106平米,中楼层/共26层,平层/精装,2020-12-01,华宇一期好房 产证满2年 正气3室2卫 另有露台
苏州,观景二村,姑苏,132万,23053/平米,2室1厅,57.26平米,中楼层/共4层,平层/精装,2021-03-14,旁边是北环高架开车方便，小区门口在建地铁
苏州,花家浜新村,昆山,229.5万,10480/平米,6室2厅,219平米,高楼层/共6层,复式/毛坯,2019-07-16,顶楼复式，面积大，位置安静，价格美丽，得房率高
苏州,群星苑四区,工业园区,283万,22845/平米,3室2厅,123.88平米,中楼层/共23层,平层/精装,2020-04-01,大三房 精装修 保养好 满五年 有车库
苏州,新城湾语城,吴中,230万,24766/平米,3室1厅,92.87平米,中楼层/共34层,平层/简装,2019-10-11,户型方正不靠高架，中高楼层，满两年诚心出售！
苏州,帝宝花园,昆山,146.5万,16734/平米,3室2厅,87.55平米,高楼层/共35层,平层/毛坯,2021-03-22,帝宝花园 3室2厅 南
苏州,东城郡,工业园区,680万,50438/平米,4室2厅,134.82平米,高楼层/共11层,平层/精装,2021-03-24,新上东城郡四房 带大阳台 不靠南施街 精装保养很好
苏州,石皮弄4号,姑苏,385万,40247/平米,2室2厅,95.66平米,低楼层/共1层,平层/毛坯,2020-12-09,新苏师范独栋私房   全明三开间   带60平大院子
苏州,澜调国际,工业园区,515万,37763/平米,3室2厅,136.38平米,中楼层/共31层,平层/毛坯,2020-11-27,小区中间位置视野采光好纯毛坯可以按照自己风格装修
苏州,格林悦城花园,吴江,75万,13637/平米,2室2厅,55平米,高楼层/共14层,复式/简装,2021-03-17,房东诚心出售看房方便有钥匙随时方便
苏州,桂苑二区,吴中,165万,23572/平米,2室2厅,70平米,中楼层/共6层,平层/精装,2021-02-28,桂苑二区 2室2厅 南
苏州,尼盛滨江城,吴中,208万,21900/平米,3室2厅,94.98平米,高楼层/共27层,平层/精装,2021-03-19,边户大三房，精装自住，中高楼层，视野开阔，采光好
苏州,星韵花园二期,高新,250万,34868/平米,2室1厅,71.7平米,低楼层/共11层,平层/毛坯,2021-03-05,星韵两房，交通便利，看房方便，同事们多多推荐推荐
苏州,万科未来之城,昆山,128万,19313/平米,2室1厅,66.28平米,高楼层/共34层,平层/精装,2021-02-28,万科4期66平两房，婚房装修，楼层好，视野开阔
苏州,夏驾园荣苑,昆山,127万,14768/平米,2室1厅,86平米,低楼层/共7层,平层/毛坯,2021-03-21,此房满两年  毛坯房    看房基本都方便的
苏州,鑫苑国际花园南区(虎丘区),高新,185万,28907/平米,2室1厅,64平米,低楼层/共18层,平层/简装,2021-02-21,鑫苑国际花园南区(虎丘区) 2室1厅 南
苏州,顺城名湾,昆山,175万,14725/平米,3室2厅,118.85平米,中楼层/共6层,平层/精装,2020-11-13,此 房 满五 唯一，房东诚心卖， 位 置 优 越，
苏州,北极星花园,工业园区,476万,39203/平米,3室2厅,121.42平米,高楼层/共25层,平层/精装,2021-02-20,北极星统装3房出售 临奥体 业主新加地暖 新风系统
苏州,世茂蝶湖湾,昆山,169万,13204/平米,3室2厅,128平米,高楼层/共40层,平层/毛坯,2019-09-11,房东出国，诚心出售，南北户型，景观楼层
苏州,弘阳上湖,吴中,233万,29520/平米,2室1厅,78.93平米,低楼层/共35层,平层/精装,2021-03-25,楼层位置好，采光无遮挡，业主急售
苏州,湖畔翠庭,高新,278万,19808/平米,4室2厅,140.35平米,高楼层/共6层,平层/精装,2021-01-23,湖畔翠庭，满五唯一，采光充足，带30平汽车库
苏州,金科天籁城,高新,208万,21895/平米,3室2厅,95平米,中楼层/共18层,平层/毛坯,2020-07-04,天籁城边户，毛坯房，满二，诚心出售
苏州,泉山39°,高新,410万,26115/平米,4室2厅,157平米,联排/共3层,复式/毛坯,2021-02-21,泉山联排别墅，小区中间楼栋，近门口，带子母车位
苏州,南山柠檬花园柠府,高新,320万,23605/平米,4室2厅,135.57平米,低楼层/共11层,平层/精装,2021-01-19,南山柠檬花园柠府 4室2厅 南
苏州,南环汇邻广场,姑苏,59万,12206/平米,1室1厅,48.34平米,低楼层/共24层,平层/精装,2020-10-17,汇邻广场 自住办公两相宜 总价低 
苏州,苏州中心,工业园区,560万,64725/平米,1室2厅,86.52平米,中楼层/共62层,平层/精装,2021-03-17,苏州中心 1室2厅 南
苏州,鼎泰花园,姑苏,234万,25105/平米,2室2厅,93.21平米,高楼层/共32层,平层/精装,2021-01-20,带买断车位 满两年 税费少 精装 产权清晰 单价便宜
苏州,世茂蝶湖湾,昆山,213万,16260/平米,4室2厅,131平米,高楼层/共30层,平层/精装,2021-03-12,蝶湖湾精装修大三房 看房有钥匙 满五唯一  看房随时
苏州,香雪海路1号,姑苏,125万,23693/平米,2室1厅,52.76平米,中楼层/共5层,平层/简装,2021-03-27,业主诚心出售 石路地铁口 大润发来客茂 采光好位置好
苏州,殳家墙门,姑苏,136万,24114/平米,3室2厅,56.4平米,低楼层/共5层,平层/简装,2021-03-11,山塘街边上，一楼带大院子，采光无遮挡，看房有钥匙
苏州,和风雅致,工业园区,755万,74312/平米,2室2厅,101.6平米,高楼层/共25层,平层/精装,2020-01-12,品质小区，高楼层采光充足 视野好 满五唯一 诚意出售
苏州,鲈乡四区,吴江,128万,19105/平米,2室2厅,67平米,中楼层/共5层,平层/简装,2021-03-23,诚心急售 出价就卖 随时看房 有兴趣过来看房
苏州,桂花新村,姑苏,475万,39816/平米,3室2厅,119.3平米,中楼层/共4层,平层/简装,2021-03-21,房子满五年不唯一，带一个40平自行车库，房东诚心卖房
苏州,万科北宸之光,相城,213万,24249/平米,3室2厅,87.84平米,低楼层/共34层,平层/精装,2021-02-08,万科品质物业  精装修保养好  二梯三户
苏州,养蚕里新村,姑苏,320万,44995/平米,2室1厅,71.12平米,低楼层/共5层,平层/精装,2021-03-18,养蚕里新村 院子方正 采光通透  南门地铁口 成熟商圈
苏州,国际华城,昆山,90万,20771/平米,2室2厅,43.33平米,低楼层/共13层,复式/精装,2020-09-03,国际华城，精装复式。随时看房。房东诚意出售
苏州,海亮长桥府,吴江,185万,21928/平米,2室2厅,84.37平米,中楼层/共26层,平层/精装,2021-03-08,轨交4号线旁 海亮长桥府 满五唯一 免个税 诚心出售
苏州,花桥裕花园,昆山,132万,20745/平米,2室2厅,63.63平米,中楼层/共30层,平层/毛坯,2021-03-19,小两房纯毛坯楼层采光好，诚心出售，欢迎各位多多推荐
苏州,雅戈尔潇邦东区,工业园区,727万,70120/平米,3室2厅,103.68平米,高楼层/共18层,平层/精装,2020-10-26,潇邦东区两开间朝南南北通透满五唯一精装修采光无遮挡
苏州,白塘壹号,工业园区,485万,41453/平米,3室2厅,117平米,高楼层/共34层,平层/精装,2021-03-26,一手买入 从未入住 高楼层 视野开阔 采光刺眼
苏州,嘉业阳光假日一二期,高新,305万,26522/平米,2室2厅,115平米,高楼层/共16层,平层/精装,2020-11-04,嘉业阳光假日 新装修 保养好 诚心出售
苏州,招商依云华苑,相城,289.3万,26260/平米,3室2厅,110.17平米,高楼层/共25层,平层/精装,2021-02-26,轻轨无缝对接 中 央空调 保养好 拎包入住
苏州,威尼斯花园(吴中区),吴中,530万,29282/平米,4室3厅,181平米,共3层,复式/精装,2021-01-12,联排别墅带院子 ， 精装满5年 ， 181平米， 540万
苏州,启航社河西区,昆山,153.8万,20590/平米,2室2厅,74.7平米,中楼层/共13层,平层/精装,2021-03-13,精装满五税费少，边套采光好，配套齐全，交通便捷
苏州,小石城7区桂花园,吴中,223万,23437/平米,3室2厅,95.15平米,低楼层/共18层,平层/精装,2021-01-08,户型方正，满五唯一税费少！精装自住，保养好！
苏州,徐家浜新村,工业园区,250万,18797/平米,3室2厅,133平米,中楼层/共5层,平层/毛坯,2021-01-14,好房推荐，单价低1万九，靠地铁口，独库看房有钥匙
苏州,巴比伦国际广场,昆山,215万,23996/平米,3室2厅,89.6平米,低楼层/共9层,平层/精装,2021-03-14,巴比伦国际广场 3室2厅 南
苏州,旭辉宽阅,高新,398万,28458/平米,4室2厅,139.86平米,中楼层/共17层,平层/精装,2021-03-08,宽阅精装修，中Y空调，地暖，包税出售
苏州,昆城博奥苑,昆山,370万,27538/平米,3室2厅,134.36平米,中楼层/共8层,平层/精装,2021-03-24,精装修 保养好 看房方便 房东诚心出售 全天采光~~~~
苏州,世茂蝶湖湾,昆山,110.6万,15547/平米,2室1厅,71.14平米,中楼层/共40层,平层/精装,2021-01-17,世茂蝶湖湾 2室1厅 南
苏州,嘉宝梦之晨,昆山,253万,21409/平米,3室2厅,118.18平米,低楼层/共26层,平层/精装,2020-08-12,《精装修》《三房两卫》《满两年》《南北通》
苏州,新港湾,昆山,335万,21613/平米,3室2厅,155平米,高楼层/共18层,平层/精装,2021-03-02,新港湾花园三房两卫  飞机户型 带地暖 拎包入住
苏州,中央景城,工业园区,796万,58607/平米,4室2厅,135.82平米,低楼层/共18层,平层/精装,2020-06-12,此房满五，楼层好视野宽阔采光充足交通便利
苏州,宏葑新村,姑苏,212万,28622/平米,3室1厅,74.07平米,中楼层/共6层,平层/精装,2019-12-18,宏葑新村经典三房，带城平江。护城河边，门口在建地铁
苏州,天福苑,昆山,146万,17381/平米,2室1厅,84平米,中楼层/共24层,平层/毛坯,2021-03-17,房东诚意出售.看房随时都可以......
苏州,星公元名邸,工业园区,1070万,64069/平米,5室1厅,167.01平米,中楼层/共7层,平层/精装,2020-08-23,入住3个月，4+1中上楼层五房诚意出售
苏州,江南明珠苑,昆山,198万,20906/平米,2室2厅,94.71平米,中楼层/共6层,平层/精装,2020-12-12,业主自住   急卖 精装修透拎包入住
苏州,朝阳河花苑,相城,205万,22962/平米,3室2厅,89.28平米,中楼层/共27层,平层/简装,2021-02-25,房子满两年，看房有钥匙，毛坯，
苏州,维纳阳光花园南区,工业园区,320万,29537/平米,3室2厅,108.34平米,中楼层/共27层,平层/精装,2021-03-08,精装三房 中上楼层 清爽装修 诚心出售
苏州,东辉缘,昆山,145万,13598/平米,2室2厅,106.64平米,高楼层/共12层,平层/精装,2021-01-28,此房为多层大两房得房率高，房东已在其它地方定好房
苏州,中海国际社区（六区）,工业园区,430万,44062/平米,2室2厅,97.59平米,中楼层/共30层,平层/精装,2021-03-07,全新装修大两房 诚意出售 看房方便 简约风格
苏州,月亮湾3号美颂花园二期,工业园区,475万,46555/平米,3室2厅,102.03平米,低楼层/共27层,平层/精装,2021-03-22,月亮湾3号美颂花园二期 3室2厅 南
苏州,阳光水榭花园,吴中,213万,24153/平米,2室2厅,88.19平米,中楼层/共16层,平层/简装,2020-08-08,阳光水榭 房龄新 诚意出售 看房随时
苏州,绿地21城D区,昆山,177万,19709/平米,3室2厅,89.81平米,中楼层/共9层,平层/精装,2021-02-23,花桥地铁站口，精装南北通3房，樨桂园电梯洋房出售
苏州,世茂运河城世家苑,姑苏,339万,38743/平米,2室1厅,87.5平米,中楼层/共25层,平层/精装,2021-01-19,立达 二实未用，中间楼层，精装品字两房，户型方正！
苏州,湖滨华城祥瑞苑,吴江,127万,21167/平米,2室1厅,60平米,低楼层/共15层,平层/精装,2021-03-12,祥瑞苑60平精装两室 满二 好楼层 看房方便
苏州,沁苑,工业园区,735万,50205/平米,3室3厅,146.4平米,高楼层/共6层,复式/简装,2021-03-25,沁苑 3室3厅 南
苏州,和风景苑,工业园区,174万,22026/平米,2室1厅,79平米,中楼层/共9层,平层/精装,2021-03-24,和风景苑精装两房诚意出售，带电梯！
苏州,万达广场(姑苏区),姑苏,46.5万,12504/平米,1室1厅,37.19平米,高楼层/共16层,平层/精装,2021-02-06,万达广场，出行方便，地铁口，配套齐全，商圈成熟
苏州,狮山御园,高新,889万,62168/平米,4室2厅,143平米,低楼层/共7层,平层/毛坯,2020-09-25,狮山御园平层四房，诚意出售 ，看房方便
苏州,星海花园南苑,昆山,295万,28211/平米,2室1厅,104.57平米,中楼层/共6层,平层/精装,2021-03-22,星海花园南苑 2室1厅 南
苏州,昆山花园,昆山,180万,18750/平米,2室2厅,96平米,中楼层/共11层,平层/精装,2021-03-18,小高层电梯大两房 中间楼层 房东诚心出售 看房方便
苏州,花好月圆,相城,255万,17347/平米,3室2厅,147平米,高楼层/共33层,平层/毛坯,2021-02-20,花好月圆 毛坯大三房 单价低 满五年唯一 换房诚心出售
苏州,中梁独墅御湖,吴中,535万,32237/平米,4室2厅,165.96平米,双拼/共3层,复式/毛坯,2021-03-13,中梁独墅御湖 纯独栋别墅带大花园看房随时
苏州,康佳花园四区,高新,152.5万,24589/平米,2室1厅,62.02平米,中楼层/共5层,平层/简装,2020-11-05,业主诚心出售  满五年 格局好 ，采光好
苏州,舜江碧水豪园北区,昆山,103.5万,12629/平米,2室2厅,81.96平米,低楼层/共17层,平层/简装,2020-09-03,温馨小两室，采光好，景观位置，看房方便
苏州,乌鹊桥路散盘,姑苏,335万,46736/平米,3室1厅,71.68平米,低楼层/共4层,平层/精装,2021-03-09,平直+振华，自住精装， 超大院子 ，楼前小公园
苏州,葑门路散盘,姑苏,135万,31938/平米,1室1厅,42.27平米,高楼层/共6层,平层/简装,2021-03-12,新上房源葑门路小区，全明小户，总价低，随时可看房
苏州,嘉吴苑,姑苏,179.5万,30037/平米,2室1厅,59.76平米,中楼层/共5层,平层/精装,2020-11-16,嘉吴苑 2005年的房龄  带独立自行车库
苏州,天地源七里香都,工业园区,573万,49367/平米,3室2厅,116.07平米,高楼层/共27层,平层/精装,2021-03-01,奥体视野，次新社区，精装三房两卫，改善房
苏州,翠锦苑,姑苏,210万,28185/平米,2室1厅,74.51平米,高楼层/共24层,平层/简装,2021-03-21,简单装修满二教科院草桥交通便利房东诚心出售
苏州,九龙仓碧堤雅苑,吴中,499万,35590/平米,4室2厅,140.21平米,上叠别墅/共5层,复式/毛坯,2020-07-11,临湖洋房 法式洋房风格 得房率高 即将满两年
苏州,珠海新村,昆山,130万,15477/平米,3室1厅,84平米,中楼层/共5层,平层/精装,2021-03-17,精装修，楼层好，采光充足，配套设施齐全，交通便利
苏州,李园新村,昆山,235万,13459/平米,4室2厅,174.61平米,高楼层/共6层,复式/精装,2020-05-11,精装修四房 业主自住 看房随时 南北双阳台 卧室落地窗
苏州,古澄花园,昆山,215万,17148/平米,3室2厅,125.38平米,高楼层/共6层,平层/毛坯,2021-03-09,古澄花园 3室2厅 南
苏州,和风雅致,工业园区,1028万,72687/平米,3室2厅,141.43平米,高楼层/共27层,平层/精装,2021-03-11,大和品质，边户，统装，高楼层，采光视野好，星湾可上
苏州,太阳花园,相城,310万,14006/平米,4室2厅,221.34平米,高楼层/共10层,复式/精装,2021-02-26,太阳花园 中环旁 精装修顶复大四房，超大阳光房
苏州,灵岩新村,吴中,158万,20000/平米,2室2厅,79平米,高楼层/共6层,平层/精装,2020-12-12,灵岩新村，看房方便，装修保养好，采光刺眼
苏州,玲珑湾花园五区,工业园区,849万,68363/平米,3室2厅,124.19平米,高楼层/共24层,平层/精装,2020-11-10,业主急售 满五年唯一 湖景房带地暖 楼层高采光好
苏州,春馨园C区,姑苏,123万,20940/平米,2室1厅,58.74平米,中楼层/共5层,平层/简装,2021-03-26,新上春馨园c区  价格优惠 房东诚心出
苏州,中海国际社区（五区）,工业园区,423万,51224/平米,2室1厅,82.58平米,高楼层/共9层,平层/精装,2021-02-20,中海国际社区（五区） 2室1厅 南
苏州,鑫苑国际花园南区(虎丘区),高新,185万,28907/平米,2室1厅,64平米,低楼层/共18层,平层/简装,2021-02-21,鑫苑国际花园南区(虎丘区) 2室1厅 南
苏州,香城花园三区,相城,268万,24815/平米,3室2厅,108平米,中楼层/共6层,平层/精装,2021-03-01,香城花园三区多层三楼精装保养好
苏州,榭雨苑,工业园区,258万,37091/平米,2室2厅,69.56平米,高楼层/共18层,平层/精装,2021-03-11,榭雨苑 2室2厅 南
苏州,半月湾,工业园区,1350万,38685/平米,4室2厅,348.98平米,低楼层/共6层,平层/精装,2021-01-05,半月湾70年产权大平层 精装修采光刺眼业主诚心出售
苏州,嘉兴苑,昆山,152.8万,17069/平米,3室2厅,89.52平米,中楼层/共5层,平层/精装,2020-08-14,嘉兴苑 多层精装三房 满五年 好楼层 房东诚心出售
苏州,金雅苑,工业园区,190万,23006/平米,2室1厅,82.59平米,低楼层/共16层,平层/精装,2020-02-24,胜浦好房金雅苑，您值得拥有，房东诚意出售
苏州,世茂蝶湖湾,昆山,107万,14780/平米,2室1厅,72.4平米,低楼层/共40层,平层/精装,2021-03-19,蝶湖湾三期 小两房 满五唯一 两房朝南 本人维护
苏州,振华园,昆山,115万,16347/平米,2室2厅,70.35平米,中楼层/共5层,平层/精装,2021-03-21,振华园 2室2厅 南
苏州,九龙仓时代上城,工业园区,795万,56488/平米,4室2厅,140.74平米,高楼层/共6层,平层/精装,2021-03-22,九龙仓时代上城 4室2厅 南 北
苏州,嘉宝梦之晨,昆山,156万,22485/平米,2室1厅,69.38平米,中楼层/共26层,平层/精装,2021-03-13,精装两房  拎包入住  家门口文化综合体 地铁
苏州,越湖家天下,吴中,185万,22982/平米,2室1厅,80.5平米,低楼层/共21层,平层/精装,2021-03-25,家天下精装房，满五唯一，到价就卖，看房方便
苏州,阊门内塘街132号,姑苏,167万,20580/平米,3室1厅,81.15平米,中楼层/共5层,平层/简装,2021-03-16,姑苏区护城河内山塘街边低总价三房房东诚心出售
苏州,鑫苑国际城市花园(昆山市),昆山,240万,16866/平米,3室2厅,142.3平米,低楼层/共33层,平层/精装,2021-02-20,鑫苑国际城市花园(昆山市) 3室2厅 南
苏州,碧波花园二区,吴中,176万,18895/平米,3室2厅,93.15平米,高楼层/共6层,平层/精装,2021-02-21,装修较新，清爽干净，可直接拎包入住
苏州,旭辉华庭,高新,190万,24406/平米,2室2厅,77.85平米,中楼层/共18层,平层/精装,2020-11-23,旭辉华庭 满五唯一 精装自住 中上楼层 配套齐全
苏州,东湖春之韵,工业园区,409万,46283/平米,2室2厅,88.37平米,高楼层/共18层,平层/精装,2020-09-11,小区后排位置 中上楼层 出行方便 两房朝南 诚意出售
苏州,中海8号公馆,工业园区,475万,55233/平米,3室1厅,86平米,高楼层/共11层,平层/精装,2021-03-28,次顶楼，采光视野好，业主诚意出售
苏州,旭辉苹果乐园,高新,192万,21367/平米,3室2厅,89.86平米,高楼层/共21层,平层/精装,2021-01-18,房子满2，省增值税，精装自住，户型好
苏州,国际华城,昆山,205万,19567/平米,3室2厅,104.77平米,中楼层/共7层,平层/精装,2020-12-13,上海地铁11号线 国际华城三房 得房率90% 南北通透
苏州,昆城景苑,昆山,225万,23685/平米,2室2厅,95平米,高楼层/共33层,平层/精装,2021-03-18,南北通精装修大两房，满二年税少，诚心在卖
苏州,恒达丽都国际,吴江,140万,13590/平米,2室2厅,103.02平米,低楼层/共12层,平层/简装,2020-10-12,房东诚意出售  户型方正看房有钥匙
苏州,绿地滨江雅苑,昆山,205万,18666/平米,3室1厅,109.83平米,高楼层/共35层,平层/精装,2021-03-24,此房带车位满二唯一少税无贷业主二次装修，看房方便
苏州,南山柠檬花园柠府,高新,208.6万,21889/平米,3室1厅,95.3平米,高楼层/共18层,平层/毛坯,2020-12-21,新上柠檬花园边户采光视野无限好，房东急售~
苏州,万科魅力花园,昆山,239万,17970/平米,4室2厅,133平米,低楼层/共9层,复式/毛坯,2020-06-06,张敏推荐万科复式洋房 房东诚心出售 有钥匙随时看房
苏州,新城翡翠湾,昆山,212万,18516/平米,3室2厅,114.5平米,低楼层/共13层,平层/精装,2021-03-25,新城翡翠湾 3室2厅 南
苏州,怡景万家,姑苏,535万,26038/平米,4室2厅,205.47平米,高楼层/共5层,复式/精装,2020-04-02,强烈建议花点时间了解一下立达的这套大大大大大四居室
苏州,中海国际社区（二区）,工业园区,450万,36913/平米,3室2厅,121.91平米,低楼层/共46层,平层/精装,2020-07-18,中海二区三房，装修保养好，布局合理，诚意出售
苏州,锦隆佳园,昆山,136万,15499/平米,2室2厅,87.75平米,低楼层/共7层,平层/精装,2020-11-10,锦隆佳园精装大两房满五年唯一诚心出售有钥匙看房随时
苏州,鑫苑景园,姑苏,83万,18916/平米,1室1厅,43.88平米,低楼层/共16层,平层/精装,2021-03-17,鑫苑景园 1室1厅 南
苏州,新浦花园,昆山,112万,17725/平米,2室2厅,63.19平米,中楼层/共6层,平层/简装,2021-03-24,新浦花园 精装2房 中间楼层 看房方便
苏州,苏锦一村,姑苏,200万,28381/平米,2室2厅,70.47平米,低楼层/共5层,平层/精装,2021-03-15,苏锦 稀却两房 朝南全明 带大独库 诚心出售 草桥未
苏州,青湖丽苑星湖客,工业园区,365万,29529/平米,3室2厅,123.61平米,低楼层/共9层,平层/精装,2020-11-25,园区 龙湖天街旁 正三房 满五唯一 诚售
苏州,姑香苑,姑苏,218万,26815/平米,2室2厅,81.3平米,低楼层/共6层,平层/简装,2021-03-26,经典一楼架空带小院 全明户型 满五唯一  采光充沛！！
苏州,保利悦玺,吴中,265万,31832/平米,2室2厅,83.25平米,高楼层/共31层,平层/精装,2021-03-26,满两年精装自住房龄新，高楼层采光视野好，诚心出售
苏州,中信森林湖棕榈园,工业园区,535万,39261/平米,4室2厅,136.27平米,高楼层/共18层,平层/精装,2021-03-06,森林湖 精装大四房  好楼层态意出售
