上海,尚海湾豪庭,徐汇,2450万,145083/平米,3室2厅,168.87平米,低楼层/共37层,平层/精装,2021-03-08,徐汇滨江稀有三房，户型方正，南北通透，诚意出售
苏州,钟南花苑,工业园区,285万,31987/平米,2室2厅,89.1平米,中楼层/共25层,平层/简装,2021-03-14,亿城横厅  通透两房  价格可谈 随时可看
苏州,伊顿花园,工业园区,290万,54512/平米,1室2厅,53.2平米,高楼层/共6层,平层/精装,2020-08-02,伊顿小镇精装一居室 户型方正 采光充足 诚意出售
上海,中铁青秀城东区,宝山,550万,49346/平米,3室2厅,111.46平米,低楼层/共11层,平层/精装,2021-02-05,昊华装修，南北通大三房，花园位置，看房方便
苏州,和泰家园,姑苏,205万,22036/平米,3室1厅,93.03平米,高楼层/共26层,平层/精装,2021-03-22,婚纱城和泰家园三室精装自住满五年省税费
上海,金水苑,奉贤,234万,22906/平米,2室1厅,102.16平米,高楼层/共6层,平层/毛坯,2021-03-13,奉贤新城  满五税少  诚心出售  看房方便
北京,顺驰领海,大兴,815万,45006/平米,4室2厅,181.09平米,低楼层/共20层,平层/精装,2021-02-03,香海园 中间位置 观湖大三居 诚售
上海,新凯城尚樱苑,松江,260万,34994/平米,2室1厅,74.3平米,中楼层/共18层,平层/毛坯,2021-03-19,楼层好，采光效果好，位置安静，小区环境好
北京,华润小区,丰台,348万,56066/平米,2室1厅,62.07平米,低楼层/共6层,平层/精装,2021-03-10,大红门 西罗园 南三环 华润南北两居室
苏州,华丽家族太湖汇景三期,吴中,153万,16277/平米,3室2厅,94平米,低楼层/共18层,平层/毛坯,2021-03-11,华丽家族太湖汇景三期 3室2厅 南
上海,祁连二村,宝山,375万,48394/平米,2室1厅,77.49平米,高楼层/共6层,平层/简装,2021-03-07,祁连二村，双地铁，双南全明户型，满五年税费少
苏州,中茵皇冠国际,工业园区,590万,64131/平米,2室1厅,92平米,中楼层/共18层,平层/精装,2021-03-24,中茵皇冠国际 2室1厅 南
上海,滴水湖馨苑一期,浦东,445万,49128/平米,3室1厅,90.58平米,中楼层/共5层,平层/精装,2021-03-22,正气三房，业主诚心出售，南北通，满五年税少
北京,新马家园,顺义,208万,32030/平米,1室1厅,64.94平米,低楼层/共28层,平层/简装,2021-03-07,满五年唯一，精装修，两梯四户，视野开阔，无遮挡
北京,禧福汇,朝阳,1400万,94162/平米,3室2厅,148.68平米,高楼层/共20层,平层/精装,2020-12-09,禧福汇 南北通透三居 满五唯一 高楼层 采光好 视野好
北京,龙华园,昌平,328万,53066/平米,1室1厅,61.81平米,低楼层/共6层,平层/精装,2021-03-26,商品房满五唯一，小区中间，精装修，
苏州,阳光天地,吴中,229万,29180/平米,2室2厅,78.48平米,中楼层/共33层,平层/精装,2020-02-16,阳光天地，近地铁，满两年，配套齐全
北京,翠微路16号院,海淀,650万,124283/平米,2室1厅,52.3平米,顶层/共5层,平层/精装,2021-03-15,翠微路16号院  船舶大院 双南两居室  全明格局
北京,苹果派,朝阳,540万,65455/平米,2室1厅,82.5平米,高楼层/共10层,平层/精装,2021-03-07,苹果派东南两居室 满五唯一 高楼层 不临街 诚心出售
北京,静安东里,朝阳,380万,62759/平米,2室1厅,60.55平米,高楼层/共6层,平层/简装,2020-04-25,三环里 90年带11平米客厅 满五年家庭名下唯一住房
上海,大华二村,宝山,264万,62768/平米,1室1厅,42.06平米,低楼层/共6层,平层/简装,2021-02-21,满五低楼层 总价低   看房随时
上海,丽景翠庭,宝山,380万,43434/平米,2室2厅,87.49平米,低楼层/共12层,平层/简装,2021-01-01,满五一套房，户型佳，看房方便，业主诚心出售
苏州,朗诗未来街区,工业园区,307万,36988/平米,2室2厅,83平米,高楼层/共6层,平层/精装,2021-03-05,朗诗未来街区 2室2厅 南
上海,九华苑,奉贤,265万,25555/平米,2室2厅,103.7平米,低楼层/共5层,平层/简装,2021-03-14,满五年无个税，近宝龙，楼下是车库，看房方便，诚意卖
上海,三林世博家园(大道站路94弄),浦东,355万,62336/平米,1室1厅,56.95平米,低楼层/共11层,平层/简装,2021-03-05,杨思前滩+中环内电梯一房+花园位置+采光好+动迁税费少
北京,芳群园三区,丰台,398万,67653/平米,2室1厅,58.83平米,中楼层/共14层,平层/精装,2021-02-19,方庄芳群园三区满五唯一南北通透两居室
北京,永翌公馆,丰台,678万,73536/平米,2室2厅,92.2平米,高楼层/共25层,平层/精装,2021-03-15,双卧朝南 大阳台 满五年唯一 诚意售
苏州,绿地21城D区,昆山,175万,19639/平米,2室2厅,89.11平米,低楼层/共11层,平层/精装,2020-06-27,绿地21城D区 2室2厅 南 北
北京,蔚园,丰台,306万,43111/平米,2室1厅,70.98平米,低楼层/共16层,平层/简装,2020-09-29,青塔蔚园带电梯正规朝南向两居室
上海,大上海国际花园六区,闵行,820万,76379/平米,3室2厅,107.36平米,低楼层/共7层,平层/简装,2021-03-14,大上海店长主推+中间楼层+满五+诚意出售
苏州,嘉吴苑,姑苏,179.5万,30037/平米,2室1厅,59.76平米,中楼层/共5层,平层/精装,2020-11-16,嘉吴苑 2005年的房龄  带独立自行车库
北京,康家园,朝阳,300万,60229/平米,1室1厅,49.81平米,中楼层/共6层,平层/简装,2021-03-19,康家园东向带亮厅一居室，中间楼层，前后不临街无遮挡
苏州,中航城,昆山,280万,21539/平米,3室2厅,130平米,中楼层/共11层,错层/精装,2021-03-20,中航城 3室2厅 南
苏州,家悦花园,姑苏,237万,25708/平米,3室1厅,92.19平米,高楼层/共31层,平层/毛坯,2020-05-16,家悦花园，电梯房，交通方便
苏州,滨江裕花园,昆山,199万,18467/平米,3室2厅,107.76平米,低楼层/共33层,平层/精装,2020-12-24,滨江裕花园3房2卫精装20多万自住保养很好，诚心出售
上海,古美七村,闵行,320万,62623/平米,1室1厅,51.1平米,高楼层/共6层,平层/简装,2021-03-07,古美七村一房在售 位置好 不靠路 全明户型 采光好
北京,车站中里,大兴,305万,35006/平米,3室1厅,87.13平米,中楼层/共6层,平层/简装,2021-01-20,南北通透格局好，低楼层，距离地铁黄村火车站300米
上海,纪念一小区,虹口,475万,61441/平米,3室1厅,77.31平米,低楼层/共6层,平层/精装,2020-09-11,小三房！美丽家园已做 低楼层 精装修 近轻轨  满五年
上海,同润菲诗艾伦,松江,212万,38137/平米,1室1厅,55.59平米,中楼层/共17层,平层/精装,2021-03-16,同润横向小户型，满五年，无个税，税费少，中楼层
苏州,绿地21城D区,昆山,125万,21623/平米,1室2厅,57.81平米,中楼层/共11层,平层/简装,2021-03-07,地铁口小一房 拎包入住 好楼层 不遮挡
北京,大屯里小区,朝阳,438万,61587/平米,1室1厅,71.12平米,中楼层/共28层,平层/精装,2021-03-13,大屯里 精装一居室，正对花园不临街
北京,永乐东区,石景山,435万,60687/平米,3室1厅,71.68平米,顶层/共18层,平层/精装,2021-03-13,永乐东区 电梯房 装修好 诚心卖
上海,通乐小区,松江,248万,33182/平米,2室1厅,74.74平米,中楼层/共6层,平层/简装,2021-03-22,通乐小区 2室1厅 南
苏州,伟业迎春世家,吴江,175万,18647/平米,2室2厅,93.85平米,高楼层/共27层,平层/精装,2021-01-25,此房今年五月份满五唯一，前后无遮挡，视野开阔
上海,梅园三街坊,浦东,810万,165679/平米,2室1厅,48.89平米,高楼层/共6层,平层/精装,2021-01-27,能签字 满五年 可以用  不靠路
上海,名门世家(浦东),浦东,618万,83435/平米,2室2厅,74.07平米,中楼层/共7层,平层/精装,2020-12-16,洋泾大两房 精装修 中间楼层 业主诚意出售
苏州,新浒花园四区,高新,171万,17666/平米,3室2厅,96.8平米,中楼层/共11层,平层/简装,2020-12-25,新浒花园四区 中间楼层采光好 配套成熟 交通便利
北京,海特花园小区,石景山,485万,47784/平米,3室2厅,101.5平米,中楼层/共12层,平层/简装,2021-03-22,海特花园正规三居室，带电梯，南北通透
北京,南沙滩小区,朝阳,418万,76938/平米,2室1厅,54.33平米,中楼层/共6层,平层/精装,2020-10-26,南沙滩小区，边户明厅，中间楼层
苏州,万科魅力花园,昆山,179万,20814/平米,3室2厅,86平米,高楼层/共34层,平层/精装,2020-03-17,万科景观位置、全天采光无遮挡、精装小三房、
北京,金星园,朝阳,1080万,103488/平米,2室1厅,104.36平米,高楼层/共12层,平层/简装,2021-02-22,金星园板楼高层南向东南两居 看房随时 业主诚意度高
北京,东四十条甲34号院,东城,630万,107933/平米,2室1厅,58.37平米,中楼层/共7层,平层/简装,2021-03-23,南北2居 3层 没有遮挡 不临街 诚意出售
北京,广渠家园,东城,523万,96371/平米,1室1厅,54.27平米,低楼层/共17层,平层/精装,2021-03-12,广渠家园、南向一居、板楼2梯4户、诚心卖
北京,安苑北里,朝阳,615万,81382/平米,3室1厅,75.57平米,高楼层/共25层,平层/精装,2021-03-06,小区中间位置，西南朝向，采光视野都很好 满五年
上海,合生城邦三街坊,闵行,549万,53183/平米,2室1厅,103.23平米,中楼层/共11层,平层/精装,2021-01-21,南北通全明户型+楼层位置好+视野开阔
北京,金地朗悦朗园,房山,408万,45710/平米,3室1厅,89.26平米,低楼层/共9层,平层/简装,2021-02-26,金地朗悦朗园，南北通透，满五唯一，看房方便
上海,艾南小区,浦东,290万,53585/平米,2室1厅,54.12平米,高楼层/共6层,平层/简装,2021-03-22,三林前滩杨思+中环内+总价低+满五无个税
苏州,国香雅苑,吴中,195万,20248/平米,2室2厅,96.31平米,低楼层/共6层,平层/精装,2020-09-18,精装地铁口大俩房 中间楼层 带车库 南北通透
苏州,东湖大郡二期,工业园区,560万,40790/平米,3室2厅,137.29平米,高楼层/共11层,平层/精装,2021-03-17,东湖大郡二期 满五唯一省个税通透大三房
苏州,昆城景苑,昆山,225万,22326/平米,2室2厅,100.78平米,低楼层/共33层,平层/精装,2020-12-09,昆城全朝南两房两卫，房东诚心出售，品质小区
上海,新弘国际城(公寓),松江,345万,37403/平米,2室2厅,92.24平米,中楼层/共16层,平层/精装,2021-01-31,满5年，精装修可拎包入住，飞机户型采光好诚意卖
苏州,翠锦苑,姑苏,210万,28185/平米,2室1厅,74.51平米,高楼层/共24层,平层/简装,2021-03-21,简单装修满二教科院草桥交通便利房东诚心出售
上海,听潮一村,浦东,138万,26498/平米,2室1厅,52.08平米,高楼层/共6层,平层/简装,2021-03-15,店长推荐总价低简单装修满五省税采光足诚心出售
上海,连城新苑,浦东,810万,69332/平米,3室2厅,116.83平米,低楼层/共10层,平层/简装,2021-01-28,园林式小区 中间位置 交通便利 南北通 满五 诚意出售
苏州,越湖家天下,吴中,219万,25066/平米,2室1厅,87.37平米,高楼层/共25层,平层/精装,2021-03-06,提包入住精装修，一线品牌家具家电，南北通，高楼层
上海,上南十村,浦东,315万,69430/平米,1室1厅,45.37平米,高楼层/共6层,平层/简装,2021-02-20,上南十村一房一厅 近地铁8号13号双轨交汇出行便捷！
上海,丽和苑,普陀,820万,71454/平米,3室1厅,114.76平米,高楼层/共7层,平层/简装,2021-03-25,动迁房，无增值税，一梯两户全明户型，两卫，楼层好
上海,香山新村东南街坊,浦东,395万,65977/平米,2室1厅,59.87平米,高楼层/共6层,平层/简装,2021-02-21,近地铁，售后公房税费少，小区位置好，业主诚意出售
苏州,中海国际社区（三区）,工业园区,440万,51783/平米,3室2厅,84.97平米,低楼层/共18层,平层/精装,2021-03-20,精装小三房，采光好，紧靠别墅区，房东诚意出售学府在
苏州,宏葑新村,姑苏,212万,28622/平米,3室1厅,74.07平米,中楼层/共6层,平层/精装,2019-12-18,宏葑新村经典三房，带城平江。护城河边，门口在建地铁
上海,曹杨五村(梅花园),普陀,189万,62791/平米,1室0厅,30.1平米,高楼层/共7层,平层/简装,2021-02-06,近环球港四轨交汇 商圈成熟 近河浜 满五 小区有翻新
上海,巨龙台湾城,奉贤,197万,27557/平米,2室1厅,71.49平米,低楼层/共6层,平层/精装,2021-02-18,满五 精装修 双南户型采光佳 小户型低总价
上海,泗塘五村,宝山,298万,48369/平米,2室1厅,61.61平米,中楼层/共6层,平层/其他,2021-03-23,中间楼层  全明双南户型   采光视野佳
苏州,绿地江南华府,吴江,200万,20632/平米,3室2厅,96.94平米,中楼层/共32层,平层/毛坯,2020-08-15,高楼层景观房，视野宽阔，采光充足
苏州,南山柠檬花园柠府,高新,320万,23605/平米,4室2厅,135.57平米,低楼层/共11层,平层/精装,2021-01-19,南山柠檬花园柠府 4室2厅 南
上海,中山北路945弄,静安,415万,88355/平米,2室1厅,46.97平米,低楼层/共6层,平层/简装,2021-03-02,售后公房，满五年唯①，独立厨房，全明户型
苏州,兰亭御园,昆山,510万,35665/平米,3室2厅,143平米,中楼层/共25层,平层/毛坯,2021-01-11,兰亭御园 3室2厅 南
上海,高荣小区,静安,588万,98164/平米,2室0厅,59.9平米,中楼层/共24层,平层/精装,2021-03-03,业主名下只有一套房子。满五，税少，精装修，到价签字
苏州,九龙仓风华里,工业园区,628万,50240/平米,3室2厅,125平米,中楼层/共30层,平层/精装,2021-02-06,全新装修，从未住过人，可直接拎包入住
上海,真光七街坊,普陀,508万,66764/平米,3室1厅,76.09平米,高楼层/共6层,平层/精装,2021-03-06,真光正规三房  一梯两户  边套全明  中高楼层采光好
上海,留水园别墅,青浦,310万,30007/平米,2室2厅,103.31平米,高楼层/共6层,平层/简装,2021-01-25,店长推荐 客厅南北通 2004年现浇房 满五
苏州,恒升花苑,昆山,103万,10907/平米,2室2厅,94.44平米,中楼层/共7层,平层/简装,2021-03-26,恒升花苑中装修带自行车库有钥匙随时看房业主诚心出售
上海,大华清水湾,普陀,2386万,119990/平米,4室2厅,198.85平米,中楼层/共11层,平层/精装,2021-01-29,五年一出 苏州河一线景观 满五年  有车位 诚售
上海,星河世纪城,普陀,820万,70763/平米,2室2厅,115.88平米,低楼层/共24层,平层/精装,2020-12-20,满五年南北户型，楼层好，视野宽阔，采光充足，通风好
上海,正荣国领(公寓),宝山,750万,51710/平米,4室1厅,145.04平米,中楼层/共5层,复式/精装,2021-01-27,M7美兰湖站丄高尔夫别墅丄四房上叠丄看房方便
苏州,滨河花苑三期,高新,358万,38167/平米,2室2厅,93.8平米,高楼层/共6层,平层/精装,2021-03-20,满五唯一，精装通透2室，户型方正，诚心出售
上海,美林小城,浦东,700万,59072/平米,3室2厅,118.5平米,中楼层/共14层,平层/简装,2021-02-22,张江板块辐射区，临河景观房，省个税，近地铁，近万达
苏州,鑫苑国际花园南区(虎丘区),高新,280万,32196/平米,3室2厅,86.97平米,低楼层/共27层,平层/精装,2020-12-17,着急出手，看房随时，位置楼层好
上海,玉兰香苑二期B块,浦东,432万,74638/平米,1室1厅,57.88平米,高楼层/共6层,平层/精装,2021-03-21,一手动迁+双南一房户型好+精装修+位置好+业主诚意出售
